lot_id,component_id,is_defective,defect_type
LOT_004,LOT_004_C0486,0,normal
LOT_004,LOT_004_C0487,0,normal
LOT_004,LOT_004_C0488,0,normal
LOT_004,LOT_004_C0489,1,obvious
LOT_004,LOT_004_C0490,0,normal
LOT_004,LOT_004_C0491,0,normal
LOT_004,LOT_004_C0492,0,normal
LOT_004,LOT_004_C0493,0,normal
LOT_004,LOT_004_C0494,0,normal
LOT_004,LOT_004_C0495,0,normal
LOT_004,LOT_004_C0496,0,normal
LOT_004,LOT_004_C0497,1,latent
LOT_004,LOT_004_C0498,0,normal
LOT_004,LOT_004_C0499,0,normal
LOT_004,LOT_004_C0500,0,normal
LOT_004,LOT_004_C0501,0,normal
LOT_004,LOT_004_C0502,0,normal
LOT_004,LOT_004_C0503,0,normal
LOT_004,LOT_004_C0504,0,normal
LOT_004,LOT_004_C0505,0,normal
LOT_004,LOT_004_C0506,0,normal
LOT_004,LOT_004_C0507,0,normal
LOT_004,LOT_004_C0508,0,normal
LOT_004,LOT_004_C0509,0,normal
LOT_004,LOT_004_C0510,0,normal
LOT_004,LOT_004_C0511,1,obvious
LOT_004,LOT_004_C0512,1,obvious
LOT_004,LOT_004_C0513,0,normal
LOT_004,LOT_004_C0514,0,normal
LOT_004,LOT_004_C0515,0,normal
LOT_004,LOT_004_C0516,0,normal
LOT_004,LOT_004_C0517,0,normal
LOT_004,LOT_004_C0518,0,normal
LOT_004,LOT_004_C0519,0,normal
LOT_004,LOT_004_C0520,0,normal
LOT_004,LOT_004_C0521,0,normal
LOT_004,LOT_004_C0522,0,normal
LOT_004,LOT_004_C0523,0,normal
LOT_004,LOT_004_C0524,0,normal
LOT_004,LOT_004_C0525,0,normal
LOT_004,LOT_004_C0526,0,normal
LOT_004,LOT_004_C0527,0,normal
LOT_004,LOT_004_C0528,0,normal
LOT_004,LOT_004_C0529,0,normal
LOT_004,LOT_004_C0530,0,normal
LOT_004,LOT_004_C0531,0,normal
LOT_004,LOT_004_C0532,0,normal
LOT_004,LOT_004_C0533,0,normal
LOT_004,LOT_004_C0534,0,normal
LOT_004,LOT_004_C0535,0,normal
LOT_004,LOT_004_C0536,0,normal
LOT_004,LOT_004_C0537,0,normal
LOT_004,LOT_004_C0538,0,normal
LOT_004,LOT_004_C0539,0,normal
LOT_004,LOT_004_C0540,0,normal
LOT_004,LOT_004_C0541,0,normal
LOT_004,LOT_004_C0542,0,normal
LOT_004,LOT_004_C0543,0,normal
LOT_004,LOT_004_C0544,0,normal
LOT_004,LOT_004_C0545,1,latent
LOT_004,LOT_004_C0546,1,latent
LOT_004,LOT_004_C0547,0,normal
LOT_004,LOT_004_C0548,0,normal
LOT_004,LOT_004_C0549,0,normal
LOT_004,LOT_004_C0550,0,normal
LOT_004,LOT_004_C0551,0,normal
LOT_004,LOT_004_C0552,0,normal
LOT_004,LOT_004_C0553,0,normal
LOT_004,LOT_004_C0554,0,normal
LOT_004,LOT_004_C0555,0,normal
LOT_004,LOT_004_C0556,0,normal
LOT_004,LOT_004_C0557,0,normal
LOT_004,LOT_004_C0558,1,latent
LOT_004,LOT_004_C0559,0,normal
LOT_004,LOT_004_C0560,0,normal
LOT_004,LOT_004_C0561,0,normal
LOT_004,LOT_004_C0562,0,normal
LOT_004,LOT_004_C0563,0,normal
LOT_004,LOT_004_C0564,0,normal
LOT_004,LOT_004_C0565,0,normal
LOT_004,LOT_004_C0566,0,normal
LOT_004,LOT_004_C0567,0,normal
LOT_004,LOT_004_C0568,0,normal
LOT_004,LOT_004_C0569,0,normal
LOT_004,LOT_004_C0570,0,normal
LOT_004,LOT_004_C0571,0,normal
LOT_004,LOT_004_C0572,1,latent
LOT_004,LOT_004_C0573,0,normal
LOT_004,LOT_004_C0574,0,normal
LOT_004,LOT_004_C0575,1,obvious
LOT_004,LOT_004_C0576,0,normal
LOT_004,LOT_004_C0577,0,normal
LOT_004,LOT_004_C0578,0,normal
LOT_004,LOT_004_C0579,0,normal
LOT_004,LOT_004_C0580,1,latent
LOT_004,LOT_004_C0581,0,normal
LOT_005,LOT_005_C0000,0,normal
LOT_005,LOT_005_C0001,0,normal
LOT_005,LOT_005_C0002,0,normal
LOT_005,LOT_005_C0003,1,obvious
LOT_005,LOT_005_C0004,0,normal
LOT_005,LOT_005_C0005,0,normal
LOT_005,LOT_005_C0006,0,normal
LOT_005,LOT_005_C0007,0,normal
LOT_005,LOT_005_C0008,0,normal
LOT_005,LOT_005_C0009,0,normal
LOT_005,LOT_005_C0010,0,normal
LOT_005,LOT_005_C0011,0,normal
LOT_005,LOT_005_C0012,1,latent
LOT_005,LOT_005_C0013,0,normal
LOT_005,LOT_005_C0014,0,normal
LOT_005,LOT_005_C0015,0,normal
LOT_005,LOT_005_C0016,0,normal
LOT_005,LOT_005_C0017,0,normal
LOT_005,LOT_005_C0018,0,normal
LOT_005,LOT_005_C0019,0,normal
LOT_005,LOT_005_C0020,0,normal
LOT_005,LOT_005_C0021,0,normal
LOT_005,LOT_005_C0022,0,normal
LOT_005,LOT_005_C0023,0,normal
LOT_005,LOT_005_C0024,1,obvious
LOT_005,LOT_005_C0025,0,normal
LOT_005,LOT_005_C0026,0,normal
LOT_005,LOT_005_C0027,0,normal
LOT_005,LOT_005_C0028,0,normal
LOT_005,LOT_005_C0029,0,normal
LOT_005,LOT_005_C0030,0,normal
LOT_005,LOT_005_C0031,0,normal
LOT_005,LOT_005_C0032,0,normal
LOT_005,LOT_005_C0033,0,normal
LOT_005,LOT_005_C0034,0,normal
LOT_005,LOT_005_C0035,0,normal
LOT_005,LOT_005_C0036,0,normal
LOT_005,LOT_005_C0037,0,normal
LOT_005,LOT_005_C0038,0,normal
LOT_005,LOT_005_C0039,1,latent
LOT_005,LOT_005_C0040,0,normal
LOT_005,LOT_005_C0041,0,normal
LOT_005,LOT_005_C0042,0,normal
LOT_005,LOT_005_C0043,0,normal
LOT_005,LOT_005_C0044,0,normal
LOT_005,LOT_005_C0045,0,normal
LOT_005,LOT_005_C0046,0,normal
LOT_005,LOT_005_C0047,0,normal
LOT_005,LOT_005_C0048,0,normal
LOT_005,LOT_005_C0049,0,normal
LOT_005,LOT_005_C0050,0,normal
LOT_005,LOT_005_C0051,0,normal
LOT_005,LOT_005_C0052,0,normal
LOT_005,LOT_005_C0053,0,normal
LOT_005,LOT_005_C0054,0,normal
LOT_005,LOT_005_C0055,0,normal
LOT_005,LOT_005_C0056,0,normal
LOT_005,LOT_005_C0057,1,obvious
LOT_005,LOT_005_C0058,0,normal
LOT_005,LOT_005_C0059,0,normal
LOT_005,LOT_005_C0060,0,normal
LOT_005,LOT_005_C0061,0,normal
LOT_005,LOT_005_C0062,0,normal
LOT_005,LOT_005_C0063,0,normal
LOT_005,LOT_005_C0064,0,normal
LOT_005,LOT_005_C0065,0,normal
LOT_005,LOT_005_C0066,0,normal
LOT_005,LOT_005_C0067,0,normal
LOT_005,LOT_005_C0068,0,normal
LOT_005,LOT_005_C0069,0,normal
LOT_005,LOT_005_C0070,0,normal
LOT_005,LOT_005_C0071,0,normal
LOT_005,LOT_005_C0072,0,normal
LOT_005,LOT_005_C0073,0,normal
LOT_005,LOT_005_C0074,0,normal
LOT_005,LOT_005_C0075,0,normal
LOT_005,LOT_005_C0076,0,normal
LOT_005,LOT_005_C0077,0,normal
LOT_005,LOT_005_C0078,0,normal
LOT_005,LOT_005_C0079,0,normal
LOT_005,LOT_005_C0080,0,normal
LOT_005,LOT_005_C0081,0,normal
LOT_005,LOT_005_C0082,0,normal
LOT_005,LOT_005_C0083,0,normal
LOT_005,LOT_005_C0084,0,normal
LOT_005,LOT_005_C0085,0,normal
LOT_005,LOT_005_C0086,0,normal
LOT_005,LOT_005_C0087,0,normal
LOT_005,LOT_005_C0088,0,normal
LOT_005,LOT_005_C0089,0,normal
LOT_005,LOT_005_C0090,0,normal
LOT_005,LOT_005_C0091,0,normal
LOT_005,LOT_005_C0092,0,normal
LOT_005,LOT_005_C0093,1,latent
LOT_005,LOT_005_C0094,0,normal
LOT_005,LOT_005_C0095,0,normal
LOT_005,LOT_005_C0096,0,normal
LOT_005,LOT_005_C0097,0,normal
LOT_005,LOT_005_C0098,0,normal
LOT_005,LOT_005_C0099,0,normal
LOT_005,LOT_005_C0100,0,normal
LOT_005,LOT_005_C0101,0,normal
LOT_005,LOT_005_C0102,0,normal
LOT_005,LOT_005_C0103,0,normal
LOT_005,LOT_005_C0104,0,normal
LOT_005,LOT_005_C0105,0,normal
LOT_005,LOT_005_C0106,0,normal
LOT_005,LOT_005_C0107,0,normal
LOT_005,LOT_005_C0108,0,normal
LOT_005,LOT_005_C0109,0,normal
LOT_005,LOT_005_C0110,0,normal
LOT_005,LOT_005_C0111,0,normal
LOT_005,LOT_005_C0112,0,normal
LOT_005,LOT_005_C0113,0,normal
LOT_005,LOT_005_C0114,0,normal
LOT_005,LOT_005_C0115,0,normal
LOT_005,LOT_005_C0116,0,normal
LOT_005,LOT_005_C0117,0,normal
LOT_005,LOT_005_C0118,0,normal
LOT_005,LOT_005_C0119,0,normal
LOT_005,LOT_005_C0120,1,latent
LOT_005,LOT_005_C0121,0,normal
LOT_005,LOT_005_C0122,0,normal
LOT_005,LOT_005_C0123,0,normal
LOT_005,LOT_005_C0124,0,normal
LOT_005,LOT_005_C0125,0,normal
LOT_005,LOT_005_C0126,0,normal
LOT_005,LOT_005_C0127,0,normal
LOT_005,LOT_005_C0128,0,normal
LOT_005,LOT_005_C0129,0,normal
LOT_005,LOT_005_C0130,1,latent
LOT_005,LOT_005_C0131,1,latent
LOT_005,LOT_005_C0132,0,normal
LOT_005,LOT_005_C0133,0,normal
LOT_005,LOT_005_C0134,0,normal
LOT_005,LOT_005_C0135,0,normal
LOT_005,LOT_005_C0136,0,normal
LOT_005,LOT_005_C0137,0,normal
LOT_005,LOT_005_C0138,0,normal
LOT_005,LOT_005_C0139,0,normal
LOT_005,LOT_005_C0140,0,normal
LOT_005,LOT_005_C0141,0,normal
LOT_005,LOT_005_C0142,0,normal
LOT_005,LOT_005_C0143,0,normal
LOT_005,LOT_005_C0144,1,obvious
LOT_005,LOT_005_C0145,0,normal
LOT_005,LOT_005_C0146,0,normal
LOT_005,LOT_005_C0147,0,normal
LOT_005,LOT_005_C0148,0,normal
LOT_005,LOT_005_C0149,0,normal
LOT_005,LOT_005_C0150,0,normal
LOT_005,LOT_005_C0151,0,normal
LOT_005,LOT_005_C0152,0,normal
LOT_005,LOT_005_C0153,0,normal
LOT_005,LOT_005_C0154,0,normal
LOT_005,LOT_005_C0155,0,normal
LOT_005,LOT_005_C0156,0,normal
LOT_005,LOT_005_C0157,0,normal
LOT_005,LOT_005_C0158,0,normal
LOT_005,LOT_005_C0159,0,normal
LOT_005,LOT_005_C0160,0,normal
LOT_005,LOT_005_C0161,1,latent
LOT_005,LOT_005_C0162,0,normal
LOT_005,LOT_005_C0163,0,normal
LOT_005,LOT_005_C0164,0,normal
LOT_005,LOT_005_C0165,0,normal
LOT_005,LOT_005_C0166,0,normal
LOT_005,LOT_005_C0167,1,latent
LOT_005,LOT_005_C0168,0,normal
LOT_005,LOT_005_C0169,0,normal
LOT_005,LOT_005_C0170,0,normal
LOT_005,LOT_005_C0171,0,normal
LOT_005,LOT_005_C0172,0,normal
LOT_005,LOT_005_C0173,0,normal
LOT_005,LOT_005_C0174,0,normal
LOT_005,LOT_005_C0175,0,normal
LOT_005,LOT_005_C0176,0,normal
LOT_005,LOT_005_C0177,0,normal
LOT_005,LOT_005_C0178,0,normal
LOT_005,LOT_005_C0179,0,normal
LOT_005,LOT_005_C0180,0,normal
LOT_005,LOT_005_C0181,0,normal
LOT_005,LOT_005_C0182,0,normal
LOT_005,LOT_005_C0183,0,normal
LOT_005,LOT_005_C0184,1,latent
LOT_005,LOT_005_C0185,0,normal
LOT_005,LOT_005_C0186,0,normal
LOT_005,LOT_005_C0187,0,normal
LOT_005,LOT_005_C0188,0,normal
LOT_005,LOT_005_C0189,0,normal
LOT_005,LOT_005_C0190,0,normal
LOT_005,LOT_005_C0191,0,normal
LOT_005,LOT_005_C0192,0,normal
LOT_005,LOT_005_C0193,0,normal
LOT_005,LOT_005_C0194,0,normal
LOT_005,LOT_005_C0195,0,normal
LOT_005,LOT_005_C0196,1,latent
LOT_005,LOT_005_C0197,0,normal
LOT_005,LOT_005_C0198,0,normal
LOT_005,LOT_005_C0199,0,normal
LOT_005,LOT_005_C0200,0,normal
LOT_005,LOT_005_C0201,0,normal
LOT_005,LOT_005_C0202,0,normal
LOT_005,LOT_005_C0203,0,normal
LOT_005,LOT_005_C0204,0,normal
LOT_005,LOT_005_C0205,1,obvious
LOT_005,LOT_005_C0206,0,normal
LOT_005,LOT_005_C0207,0,normal
LOT_005,LOT_005_C0208,0,normal
LOT_005,LOT_005_C0209,1,latent
LOT_005,LOT_005_C0210,0,normal
LOT_005,LOT_005_C0211,0,normal
LOT_005,LOT_005_C0212,0,normal
LOT_005,LOT_005_C0213,0,normal
LOT_005,LOT_005_C0214,0,normal
LOT_005,LOT_005_C0215,0,normal
LOT_005,LOT_005_C0216,0,normal
LOT_005,LOT_005_C0217,0,normal
LOT_005,LOT_005_C0218,0,normal
LOT_005,LOT_005_C0219,0,normal
LOT_005,LOT_005_C0220,0,normal
LOT_005,LOT_005_C0221,0,normal
LOT_005,LOT_005_C0222,0,normal
LOT_005,LOT_005_C0223,0,normal
LOT_005,LOT_005_C0224,0,normal
LOT_005,LOT_005_C0225,0,normal
LOT_005,LOT_005_C0226,0,normal
LOT_005,LOT_005_C0227,0,normal
LOT_005,LOT_005_C0228,0,normal
LOT_005,LOT_005_C0229,0,normal
LOT_005,LOT_005_C0230,0,normal
LOT_005,LOT_005_C0231,0,normal
LOT_005,LOT_005_C0232,0,normal
LOT_005,LOT_005_C0233,0,normal
LOT_005,LOT_005_C0234,0,normal
LOT_005,LOT_005_C0235,0,normal
LOT_005,LOT_005_C0236,0,normal
LOT_005,LOT_005_C0237,1,latent
LOT_005,LOT_005_C0238,1,latent
LOT_005,LOT_005_C0239,0,normal
LOT_005,LOT_005_C0240,0,normal
LOT_005,LOT_005_C0241,0,normal
LOT_005,LOT_005_C0242,0,normal
LOT_005,LOT_005_C0243,0,normal
LOT_005,LOT_005_C0244,1,latent
LOT_005,LOT_005_C0245,0,normal
LOT_005,LOT_005_C0246,0,normal
LOT_005,LOT_005_C0247,0,normal
LOT_005,LOT_005_C0248,1,latent
LOT_005,LOT_005_C0249,1,latent
LOT_005,LOT_005_C0250,0,normal
LOT_005,LOT_005_C0251,0,normal
LOT_005,LOT_005_C0252,1,latent
LOT_005,LOT_005_C0253,0,normal
LOT_005,LOT_005_C0254,0,normal
LOT_005,LOT_005_C0255,0,normal
LOT_005,LOT_005_C0256,0,normal
LOT_005,LOT_005_C0257,0,normal
LOT_005,LOT_005_C0258,0,normal
LOT_005,LOT_005_C0259,0,normal
LOT_005,LOT_005_C0260,0,normal
LOT_005,LOT_005_C0261,0,normal
LOT_005,LOT_005_C0262,1,latent
LOT_005,LOT_005_C0263,0,normal
LOT_005,LOT_005_C0264,0,normal
LOT_005,LOT_005_C0265,0,normal
LOT_005,LOT_005_C0266,0,normal
LOT_005,LOT_005_C0267,0,normal
LOT_005,LOT_005_C0268,0,normal
LOT_005,LOT_005_C0269,0,normal
LOT_005,LOT_005_C0270,0,normal
LOT_005,LOT_005_C0271,0,normal
LOT_005,LOT_005_C0272,0,normal
LOT_005,LOT_005_C0273,0,normal
LOT_005,LOT_005_C0274,0,normal
LOT_005,LOT_005_C0275,0,normal
LOT_005,LOT_005_C0276,0,normal
LOT_005,LOT_005_C0277,0,normal
LOT_005,LOT_005_C0278,0,normal
LOT_005,LOT_005_C0279,0,normal
LOT_005,LOT_005_C0280,0,normal
LOT_005,LOT_005_C0281,0,normal
LOT_005,LOT_005_C0282,0,normal
LOT_005,LOT_005_C0283,0,normal
LOT_005,LOT_005_C0284,0,normal
LOT_005,LOT_005_C0285,0,normal
LOT_005,LOT_005_C0286,0,normal
LOT_005,LOT_005_C0287,0,normal
LOT_005,LOT_005_C0288,0,normal
LOT_005,LOT_005_C0289,0,normal
LOT_005,LOT_005_C0290,0,normal
LOT_005,LOT_005_C0291,0,normal
LOT_005,LOT_005_C0292,0,normal
LOT_005,LOT_005_C0293,0,normal
LOT_005,LOT_005_C0294,0,normal
LOT_005,LOT_005_C0295,0,normal
LOT_005,LOT_005_C0296,0,normal
LOT_005,LOT_005_C0297,0,normal
LOT_005,LOT_005_C0298,0,normal
LOT_005,LOT_005_C0299,0,normal
LOT_005,LOT_005_C0300,0,normal
LOT_005,LOT_005_C0301,0,normal
LOT_005,LOT_005_C0302,0,normal
LOT_005,LOT_005_C0303,0,normal
LOT_005,LOT_005_C0304,0,normal
LOT_005,LOT_005_C0305,0,normal
LOT_005,LOT_005_C0306,0,normal
LOT_005,LOT_005_C0307,0,normal
LOT_005,LOT_005_C0308,0,normal
LOT_005,LOT_005_C0309,1,latent
LOT_005,LOT_005_C0310,0,normal
LOT_005,LOT_005_C0311,0,normal
LOT_005,LOT_005_C0312,0,normal
LOT_005,LOT_005_C0313,1,obvious
LOT_005,LOT_005_C0314,0,normal
LOT_005,LOT_005_C0315,0,normal
LOT_005,LOT_005_C0316,0,normal
LOT_005,LOT_005_C0317,1,obvious
LOT_005,LOT_005_C0318,0,normal
LOT_005,LOT_005_C0319,0,normal
LOT_005,LOT_005_C0320,0,normal
LOT_005,LOT_005_C0321,0,normal
LOT_005,LOT_005_C0322,0,normal
LOT_005,LOT_005_C0323,0,normal
LOT_005,LOT_005_C0324,0,normal
LOT_005,LOT_005_C0325,0,normal
LOT_005,LOT_005_C0326,1,latent
LOT_005,LOT_005_C0327,0,normal
LOT_005,LOT_005_C0328,0,normal
LOT_005,LOT_005_C0329,0,normal
LOT_005,LOT_005_C0330,0,normal
LOT_005,LOT_005_C0331,0,normal
LOT_005,LOT_005_C0332,0,normal
LOT_005,LOT_005_C0333,0,normal
LOT_005,LOT_005_C0334,0,normal
LOT_005,LOT_005_C0335,0,normal
LOT_005,LOT_005_C0336,0,normal
LOT_005,LOT_005_C0337,0,normal
LOT_005,LOT_005_C0338,0,normal
LOT_005,LOT_005_C0339,0,normal
LOT_005,LOT_005_C0340,0,normal
LOT_005,LOT_005_C0341,0,normal
LOT_005,LOT_005_C0342,0,normal
LOT_005,LOT_005_C0343,0,normal
LOT_005,LOT_005_C0344,0,normal
LOT_005,LOT_005_C0345,0,normal
LOT_005,LOT_005_C0346,0,normal
LOT_005,LOT_005_C0347,0,normal
LOT_005,LOT_005_C0348,0,normal
LOT_005,LOT_005_C0349,0,normal
LOT_005,LOT_005_C0350,0,normal
LOT_005,LOT_005_C0351,1,latent
LOT_005,LOT_005_C0352,1,latent
LOT_005,LOT_005_C0353,0,normal
LOT_005,LOT_005_C0354,0,normal
LOT_005,LOT_005_C0355,0,normal
LOT_005,LOT_005_C0356,0,normal
LOT_005,LOT_005_C0357,0,normal
LOT_005,LOT_005_C0358,0,normal
LOT_005,LOT_005_C0359,0,normal
LOT_005,LOT_005_C0360,0,normal
LOT_005,LOT_005_C0361,1,obvious
LOT_005,LOT_005_C0362,0,normal
LOT_005,LOT_005_C0363,0,normal
LOT_005,LOT_005_C0364,0,normal
LOT_005,LOT_005_C0365,0,normal
LOT_005,LOT_005_C0366,0,normal
LOT_005,LOT_005_C0367,0,normal
LOT_005,LOT_005_C0368,0,normal
LOT_005,LOT_005_C0369,0,normal
LOT_005,LOT_005_C0370,0,normal
LOT_005,LOT_005_C0371,0,normal
LOT_005,LOT_005_C0372,0,normal
LOT_005,LOT_005_C0373,0,normal
LOT_005,LOT_005_C0374,0,normal
LOT_005,LOT_005_C0375,0,normal
LOT_005,LOT_005_C0376,0,normal
LOT_005,LOT_005_C0377,0,normal
LOT_005,LOT_005_C0378,0,normal
LOT_005,LOT_005_C0379,0,normal
LOT_005,LOT_005_C0380,0,normal
LOT_005,LOT_005_C0381,0,normal
LOT_005,LOT_005_C0382,0,normal
LOT_005,LOT_005_C0383,0,normal
LOT_005,LOT_005_C0384,0,normal
LOT_005,LOT_005_C0385,0,normal
LOT_005,LOT_005_C0386,0,normal
LOT_005,LOT_005_C0387,0,normal
LOT_005,LOT_005_C0388,1,latent
LOT_005,LOT_005_C0389,0,normal
LOT_005,LOT_005_C0390,0,normal
LOT_005,LOT_005_C0391,0,normal
LOT_005,LOT_005_C0392,0,normal
LOT_005,LOT_005_C0393,0,normal
LOT_005,LOT_005_C0394,0,normal
LOT_005,LOT_005_C0395,0,normal
LOT_005,LOT_005_C0396,0,normal
LOT_005,LOT_005_C0397,0,normal
LOT_005,LOT_005_C0398,0,normal
LOT_005,LOT_005_C0399,0,normal
LOT_005,LOT_005_C0400,0,normal
LOT_005,LOT_005_C0401,0,normal
LOT_005,LOT_005_C0402,0,normal
LOT_005,LOT_005_C0403,0,normal
LOT_005,LOT_005_C0404,0,normal
LOT_005,LOT_005_C0405,0,normal
LOT_005,LOT_005_C0406,0,normal
LOT_005,LOT_005_C0407,0,normal
LOT_005,LOT_005_C0408,1,latent
LOT_005,LOT_005_C0409,1,latent
LOT_005,LOT_005_C0410,0,normal
LOT_005,LOT_005_C0411,1,obvious
LOT_005,LOT_005_C0412,0,normal
LOT_005,LOT_005_C0413,0,normal
LOT_005,LOT_005_C0414,0,normal
LOT_005,LOT_005_C0415,0,normal
LOT_005,LOT_005_C0416,0,normal
LOT_005,LOT_005_C0417,0,normal
LOT_005,LOT_005_C0418,0,normal
LOT_005,LOT_005_C0419,0,normal
LOT_005,LOT_005_C0420,0,normal
LOT_005,LOT_005_C0421,0,normal
LOT_005,LOT_005_C0422,0,normal
LOT_005,LOT_005_C0423,0,normal
LOT_005,LOT_005_C0424,0,normal
LOT_005,LOT_005_C0425,0,normal
LOT_005,LOT_005_C0426,0,normal
LOT_005,LOT_005_C0427,0,normal
LOT_005,LOT_005_C0428,1,latent
LOT_005,LOT_005_C0429,1,latent
LOT_005,LOT_005_C0430,1,latent
LOT_005,LOT_005_C0431,0,normal
LOT_005,LOT_005_C0432,0,normal
LOT_005,LOT_005_C0433,0,normal
LOT_005,LOT_005_C0434,0,normal
LOT_005,LOT_005_C0435,0,normal
LOT_005,LOT_005_C0436,0,normal
LOT_005,LOT_005_C0437,0,normal
LOT_005,LOT_005_C0438,0,normal
LOT_005,LOT_005_C0439,0,normal
LOT_005,LOT_005_C0440,0,normal
LOT_005,LOT_005_C0441,0,normal
LOT_005,LOT_005_C0442,0,normal
LOT_005,LOT_005_C0443,1,latent
LOT_005,LOT_005_C0444,0,normal
LOT_005,LOT_005_C0445,0,normal
LOT_005,LOT_005_C0446,0,normal
LOT_005,LOT_005_C0447,1,latent
LOT_005,LOT_005_C0448,0,normal
LOT_005,LOT_005_C0449,0,normal
LOT_005,LOT_005_C0450,0,normal
LOT_005,LOT_005_C0451,0,normal
LOT_005,LOT_005_C0452,0,normal
LOT_005,LOT_005_C0453,0,normal
LOT_005,LOT_005_C0454,0,normal
LOT_005,LOT_005_C0455,0,normal
LOT_005,LOT_005_C0456,0,normal
LOT_005,LOT_005_C0457,0,normal
LOT_005,LOT_005_C0458,0,normal
LOT_005,LOT_005_C0459,0,normal
LOT_005,LOT_005_C0460,0,normal
LOT_005,LOT_005_C0461,0,normal
LOT_005,LOT_005_C0462,0,normal
LOT_005,LOT_005_C0463,0,normal
LOT_005,LOT_005_C0464,0,normal
LOT_005,LOT_005_C0465,1,latent
LOT_005,LOT_005_C0466,0,normal
LOT_005,LOT_005_C0467,0,normal
LOT_005,LOT_005_C0468,0,normal
LOT_005,LOT_005_C0469,0,normal
LOT_005,LOT_005_C0470,0,normal
LOT_005,LOT_005_C0471,0,normal
LOT_005,LOT_005_C0472,0,normal
LOT_005,LOT_005_C0473,0,normal
LOT_005,LOT_005_C0474,0,normal
LOT_005,LOT_005_C0475,0,normal
LOT_005,LOT_005_C0476,0,normal
LOT_005,LOT_005_C0477,0,normal
LOT_005,LOT_005_C0478,0,normal
LOT_005,LOT_005_C0479,0,normal
LOT_005,LOT_005_C0480,0,normal
LOT_005,LOT_005_C0481,0,normal
LOT_005,LOT_005_C0482,0,normal
LOT_005,LOT_005_C0483,0,normal
LOT_005,LOT_005_C0484,0,normal
LOT_005,LOT_005_C0485,0,normal
LOT_005,LOT_005_C0486,0,normal
LOT_005,LOT_005_C0487,0,normal
LOT_005,LOT_005_C0488,1,obvious
LOT_005,LOT_005_C0489,0,normal
LOT_005,LOT_005_C0490,0,normal
LOT_005,LOT_005_C0491,0,normal
LOT_005,LOT_005_C0492,0,normal
LOT_005,LOT_005_C0493,0,normal
LOT_005,LOT_005_C0494,0,normal
LOT_005,LOT_005_C0495,0,normal
LOT_005,LOT_005_C0496,0,normal
LOT_005,LOT_005_C0497,0,normal
LOT_005,LOT_005_C0498,1,latent
LOT_005,LOT_005_C0499,0,normal
LOT_005,LOT_005_C0500,0,normal
LOT_005,LOT_005_C0501,0,normal
LOT_005,LOT_005_C0502,0,normal
LOT_005,LOT_005_C0503,0,normal
LOT_005,LOT_005_C0504,0,normal
LOT_005,LOT_005_C0505,0,normal
LOT_005,LOT_005_C0506,0,normal
LOT_005,LOT_005_C0507,0,normal
LOT_005,LOT_005_C0508,0,normal
LOT_005,LOT_005_C0509,0,normal
LOT_005,LOT_005_C0510,0,normal
LOT_005,LOT_005_C0511,1,obvious
LOT_005,LOT_005_C0512,0,normal
LOT_005,LOT_005_C0513,0,normal
LOT_005,LOT_005_C0514,0,normal
LOT_005,LOT_005_C0515,0,normal
LOT_005,LOT_005_C0516,0,normal
LOT_005,LOT_005_C0517,0,normal
LOT_005,LOT_005_C0518,0,normal
LOT_005,LOT_005_C0519,0,normal
LOT_005,LOT_005_C0520,0,normal
LOT_005,LOT_005_C0521,1,latent
LOT_005,LOT_005_C0522,0,normal
LOT_005,LOT_005_C0523,0,normal
LOT_005,LOT_005_C0524,0,normal
LOT_005,LOT_005_C0525,0,normal
LOT_005,LOT_005_C0526,0,normal
LOT_005,LOT_005_C0527,0,normal
LOT_005,LOT_005_C0528,0,normal
LOT_005,LOT_005_C0529,0,normal
LOT_005,LOT_005_C0530,0,normal
LOT_005,LOT_005_C0531,0,normal
LOT_005,LOT_005_C0532,0,normal
LOT_005,LOT_005_C0533,0,normal
LOT_005,LOT_005_C0534,0,normal
LOT_005,LOT_005_C0535,1,latent
LOT_005,LOT_005_C0536,0,normal
LOT_005,LOT_005_C0537,0,normal
LOT_005,LOT_005_C0538,0,normal
LOT_005,LOT_005_C0539,0,normal
LOT_005,LOT_005_C0540,0,normal
LOT_005,LOT_005_C0541,0,normal
LOT_005,LOT_005_C0542,0,normal
LOT_005,LOT_005_C0543,0,normal
LOT_005,LOT_005_C0544,0,normal
LOT_005,LOT_005_C0545,0,normal
LOT_005,LOT_005_C0546,0,normal
LOT_005,LOT_005_C0547,0,normal
LOT_005,LOT_005_C0548,0,normal
LOT_005,LOT_005_C0549,0,normal
LOT_005,LOT_005_C0550,0,normal
LOT_005,LOT_005_C0551,0,normal
LOT_005,LOT_005_C0552,0,normal
LOT_005,LOT_005_C0553,0,normal
LOT_005,LOT_005_C0554,0,normal
LOT_005,LOT_005_C0555,0,normal
LOT_005,LOT_005_C0556,0,normal
LOT_005,LOT_005_C0557,0,normal
LOT_005,LOT_005_C0558,0,normal
LOT_005,LOT_005_C0559,0,normal
LOT_005,LOT_005_C0560,0,normal
LOT_005,LOT_005_C0561,0,normal
LOT_005,LOT_005_C0562,0,normal
LOT_005,LOT_005_C0563,0,normal
LOT_005,LOT_005_C0564,0,normal
LOT_005,LOT_005_C0565,0,normal
LOT_005,LOT_005_C0566,0,normal
LOT_005,LOT_005_C0567,0,normal
LOT_005,LOT_005_C0568,0,normal
